Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2016/10/21, 12:01:44, 34.666271, 135.213287, 53.17,  2088.00, 0, -2, 0.00, 1
2016/10/21, 12:03:36, 34.665760, 135.214462, 63.93,  972.00, 117, 0, 121.56, 1
2016/10/21, 12:10:21, 34.665962, 135.213806, 15.41,  504.00, 290, 0, 64.06, 1
2016/10/21, 12:12:07, 34.665649, 135.212738, -144.04,  6480.00, 250, 0, 103.69, 1
2016/10/21, 12:14:05, 34.665184, 135.212433, -254.84,  10440.00, 208, 0, 58.75, 1
2016/10/21, 12:16:41, 34.664936, 135.214294, -10.85,  2124.00, 99, 0, 172.42, 1
2016/10/21, 12:18:50, 34.664909, 135.214645, -115.28,  540.00, 95, 0, 32.24, 1
2016/10/21, 12:26:04, 34.665226, 135.214890, -93.65,  1296.00, 32, 0, 41.77, 1
2016/10/21, 12:28:54, 34.665287, 135.214188, 95.87,  2052.00, 276, 0, 64.56, 1
2016/10/21, 12:35:46, 34.665245, 135.214539, -14.78,  0.00, 98, 0, 32.44, 1
