Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2016/10/20, 13:32:42,34.665737,135.21434,173.83,8820,100,0,14.13,1
2016/10/20, 13:37:18,34.665844,135.214081,100.29,1296,296,0,26.51,1
2016/10/20, 13:39:33,34.666145,135.213257,4.1,2628,293,0,82.46,1
2016/10/20, 13:41:42,34.66576,135.213608,76.59,1332,143,0,53.51,1
2016/10/20, 13:48:26,34.666252,135.213257,33.02,900,329,0,63.43,1
2016/10/20, 13:49:58,34.666195,135.21315,39.41,1404,237,0,11.66,1
2016/10/20, 14:32:16,34.665874,135.213577,60.85,5220,132,0,52.91,1
2016/10/20, 14:49:45,34.665607,135.213867,77.59,5004,138,0,39.81,1
2016/10/20, 14:54:57,34.666004,135.213745,38.8,6084,345,0,45.53,1
2016/10/20, 14:58:11,34.665825,135.214157,-31.16,0,117,0,42.61,1
2016/10/20, 15:04:09,34.666035,135.213547,40.63,1188,292,0,60.48,1
2016/10/20, 15:06:28,34.665688,135.213852,36.82,3024,144,0,47.61,1
2016/10/20, 15:18:03,34.665688,135.213852,36.82,3024,0,0,0,1
2016/10/20, 15:22:34,34.665817,135.213287,-121.06,8892,285,0,53.63,1
2016/10/20, 15:27:45,34.665951,135.213348,-56.65,1980,20,0,15.91,1
2016/10/20, 15:40:13,34.66581,135.212967,339.39,252,245,0,38.21,1
2016/10/20, 15:50:34,34.665859,135.213181,183.22,1836,74,0,20.32,1
2016/10/20, 15:59:01,34.665825,135.213379,123.24,5256,101,0,18.5,1
2016/10/20, 16:24:53,34.665825,135.213379,123.24,5256,0,0,0,1
2016/10/20, 16:27:47,34.672451,135.212387,1877.74,0,352,0,742.34,1
2016/10/20, 16:30:43,34.672451,135.212387,1877.74,0,0,0,0,1
2016/10/20, 16:34:19,34.662598,135.214661,-35.03,0,169,0,1115.17,1
2016/10/20, 16:37:23,34.666294,135.211624,686.01,15156,325,0,496.03,1
2016/10/20, 17:04:33,34.666294,135.211624,686.01,15156,0,0,0,1
2016/10/20, 17:05:54,34.664425,135.213913,303.41,2700,134,0,294.98,1
2016/10/20, 17:42:31,34.664425,135.213913,303.41,2700,0,0,0,1
2016/10/20, 17:43:52,34.682983,135.222305,368.76,0,20,0,2201.64,1
2016/10/20, 18:00:44,34.682983,135.222305,368.76,0,0,0,0,1
2016/10/20, 18:02:44,34.665787,135.213181,327.93,0,203,0,2086.22,1
2016/10/20, 18:04:17,34.665791,135.214584,87.22,2520,89,0,128.31,1
2016/10/20, 21:02:59,34.665791,135.214584,87.22,2520,0,0,0,1
2016/10/20, 21:05:12,34.664902,135.206909,1502.6,24228,261,0,708.86,1
2016/10/20, 21:06:29,34.664902,135.206909,1502.6,24228,0,0,0,1
2016/10/20, 21:09:25,34.675701,135.205643,21.43,47088,354,0,1206.36,1
2016/10/20, 21:14:25,34.675701,135.205643,21.43,47088,0,0,0,1
2016/10/20, 21:15:47,34.696133,135.197449,1143.31,504,341,0,2392.28,1
2016/10/20, 21:17:00,34.69492,135.195938,-31.1,39780,225,0,193.07,1
2016/10/20, 21:18:15,34.696117,135.195908,219.26,1980,358,0,133.13,1
2016/10/20, 21:19:33,34.69569,135.195877,505.86,2016,183,0,47.56,1
2016/10/20, 21:21:40,34.695309,135.195526,240.46,0,217,0,53.15,1
2016/10/20, 21:24:46,34.695309,135.195526,240.46,0,0,0,0,1
2016/10/20, 21:27:35,34.694695,135.193085,29.34,504,252,0,233.38,1
2016/10/20, 21:28:39,34.694599,135.193405,37.83,0,110,0,31.14,1
2016/10/20, 21:29:43,34.694645,135.192184,21.59,1728,272,0,111.75,1
2016/10/20, 21:30:48,34.695358,135.192078,99.5,1728,353,0,79.87,1
2016/10/20, 21:32:03,34.695354,135.192078,20.93,432,180,0,0.44,1
2016/10/20, 21:33:18,34.695744,135.191711,0.36,3960,322,0,54.83,1
2016/10/20, 21:34:24,34.696327,135.191559,66.28,2592,347,0,66.3,1
2016/10/20, 21:35:30,34.696507,135.191071,-29.17,0,294,0,48.9,1
2016/10/20, 21:36:43,34.696804,135.191589,200.33,1188,55,0,57.73,1
2016/10/20, 21:38:08,34.696075,135.191605,61.86,2592,178,0,81.07,1
2016/10/20, 21:39:13,34.695522,135.191223,60.04,0,209,0,70.72,1
2016/10/20, 21:40:19,34.694962,135.191055,-41.86,0,193,0,64.14,1
2016/10/20, 21:41:24,34.694508,135.191299,27.24,4284,156,0,55.19,1
2016/10/20, 21:42:48,34.693916,135.191559,95.14,5436,160,0,69.99,1
2016/10/20, 23:35:03,34.693916,135.191559,95.14,5436,0,0,0,1
2016/10/20, 23:41:59,34.677219,135.19986,2102.93,3024,157,0,2005.77,1
2016/10/20, 23:44:13,34.688828,135.196136,729.68,1656,345,0,1335.02,1
2016/10/20, 23:50:28,34.694641,135.193451,28.21,1728,339,0,691.42,1
2016/10/20, 23:55:43,34.694897,135.192841,82.28,540,297,0,62.61,1
2016/10/20, 23:56:53,34.694962,135.192993,54.75,756,62,0,15.66,1
2016/10/20, 23:58:03,34.69503,135.192886,89.78,1008,307,0,12.36,1
2016/10/20, 23:59:26,34.694733,135.193466,124.16,972,121,-4,62.47,1
2016/10/21, 00:02:36,34.695324,135.193527,135.09,6912,0,-2,0,1
2016/10/21, 00:04:45,34.694569,135.192245,44.86,0,234,0,144.17,1
2016/10/21, 00:05:51,34.694466,135.192245,50.25,0,180,0,11.45,1
2016/10/21, 00:06:58,34.694458,135.19249,70.82,0,92,0,22.42,1
2016/10/21, 00:08:20,34.69455,135.19249,32.06,2448,0,0,10.23,1
2016/10/21, 00:09:32,34.69482,135.1922,39.62,3276,318,0,40.05,1
2016/10/21, 00:10:41,34.69482,135.1922,39.62,3276,0,0,0,1
2016/10/21, 00:12:13,34.694927,135.192261,56.06,1260,25,0,13.14,1
2016/10/21, 00:13:33,34.694035,135.192673,94.14,0,159,0,106.1,1
2016/10/21, 00:14:44,34.693439,135.192139,47.17,3456,216,0,82.31,1
2016/10/21, 00:16:45,34.693783,135.192062,50.41,2052,349,0,38.89,1
2016/10/21, 00:18:36,34.693165,135.191711,-5.06,1692,205,0,75.84,1
2016/10/21, 00:19:45,34.693138,135.191391,50.82,1080,264,0,29.41,1
2016/10/21, 00:20:55,34.693531,135.191574,352.13,1584,20,0,46.79,1
2016/10/21, 00:27:57,34.693531,135.191574,352.13,1584,0,0,0,1
2016/10/21, 00:29:28,34.692898,135.191437,-17.35,14903,190,0,71.49,1
2016/10/21, 00:31:25,34.693104,135.19133,-45.08,0,336,0,24.91,1
2016/10/21, 00:37:49,34.693104,135.19133,-45.08,0,0,0,0,1
2016/10/21, 00:39:28,34.692513,135.191605,-28.73,0,159,0,70.36,1
2016/10/21, 00:43:17,34.692513,135.191605,-28.73,0,0,0,0,1
2016/10/21, 00:45:25,34.693394,135.191315,-3.4,3312,344,0,101.49,1
2016/10/21, 00:48:51,34.692993,135.191498,-62.98,1080,159,0,47.62,1
2016/10/21, 00:52:50,34.693054,135.191406,-26.91,2808,308,0,10.81,1
2016/10/21, 00:54:19,34.693516,135.190994,-17.42,3060,323,0,63.7,1
2016/10/21, 00:57:23,34.692974,135.191391,-16.77,792,148,0,70.35,1
2016/10/21, 01:00:22,34.693405,135.190948,192.32,936,319,0,62.75,1
2016/10/21, 01:03:27,34.693058,135.191376,-9.36,1044,134,0,54.95,1
2016/10/21, 01:06:10,34.693195,135.191269,63.71,2628,327,0,18.1,1
2016/10/21, 01:10:11,34.693195,135.191269,63.71,2628,0,0,0,1
2016/10/21, 01:11:46,34.69249,135.191574,136.08,2412,160,0,83.2,1
2016/10/21, 01:12:53,34.692348,135.191788,156.02,252,128,0,25.14,1
2016/10/21, 01:13:58,34.692268,135.191681,44.86,1404,227,0,13.22,1
2016/10/21, 01:15:04,34.691956,135.190933,43.91,2772,243,0,76.68,1
2016/10/21, 01:16:11,34.691513,135.190277,106,1836,230,0,77.61,1
2016/10/21, 01:17:17,34.691238,135.189774,23.47,936,236,0,55.23,1
2016/10/21, 01:18:23,34.690872,135.189331,30.5,2124,224,0,57.42,1
2016/10/21, 01:19:27,34.69051,135.188324,-28.6,1152,246,0,100.48,1
2016/10/21, 01:20:37,34.690075,135.187988,134.88,1044,212,0,57.3,1
2016/10/21, 01:25:22,34.690075,135.187988,134.88,1044,0,0,0,1
2016/10/21, 01:26:27,34.69062,135.188293,117.03,3564,24,0,66.71,1
2016/10/21, 01:27:31,34.689999,135.188263,228.51,4284,182,0,69.11,1
2016/10/21, 01:28:36,34.689365,135.187805,82.94,1008,210,0,82,1
2016/10/21, 01:29:40,34.688942,135.186859,43.17,4572,241,0,98.45,1
2016/10/21, 01:30:45,34.688816,135.185989,63.88,2772,260,0,80.77,1
2016/10/21, 01:31:49,34.688633,135.185165,33.89,3636,254,0,78.04,1
2016/10/21, 01:32:52,34.688042,135.184509,76.33,0,222,0,88.97,1
2016/10/21, 01:33:56,34.687931,135.183731,-100.7,0,260,0,72.2,1
2016/10/21, 01:34:59,34.687557,135.183228,210.99,6660,227,0,62,1
2016/10/21, 01:36:02,34.687008,135.182495,189.86,1296,227,0,90.65,1
2016/10/21, 01:37:09,34.686432,135.181946,65.71,1260,218,0,81.37,1
2016/10/21, 01:38:13,34.685902,135.181305,44.72,2520,224,0,83.12,1
2016/10/21, 01:39:18,34.68573,135.180389,185.56,1764,257,0,85.91,1
2016/10/21, 01:40:24,34.68557,135.179535,93.44,3456,257,0,80.09,1
2016/10/21, 01:41:28,34.685169,135.178833,142.85,2844,235,0,78.15,1
2016/10/21, 01:42:32,34.684341,135.178207,100.01,1800,211,0,108.41,1
2016/10/21, 01:43:35,34.684326,135.178467,20.12,1764,94,0,23.83,1
2016/10/21, 01:44:40,34.68362,135.179413,86.62,288,132,0,116.81,1
2016/10/21, 01:45:46,34.683449,135.17984,-45.23,2412,115,0,43.43,1
2016/10/21, 01:46:49,34.682346,135.180099,103.29,1116,169,0,124.91,1
2016/10/21, 01:47:53,34.681805,135.178818,93.99,2520,242,0,131.68,1
2016/10/21, 01:49:00,34.681034,135.177399,841.99,1692,236,0,155.52,1
2016/10/21, 01:50:09,34.680828,135.177765,216.07,2232,124,0,40.56,1
2016/10/21, 01:51:18,34.680843,135.176361,41.92,2844,270,0,128.39,1
2016/10/21, 01:52:21,34.680401,135.176056,49.23,2412,209,0,56.51,1
2016/10/21, 01:53:29,34.679359,135.174728,88.84,1620,226,0,167.84,1
2016/10/21, 01:54:33,34.679173,135.173553,-23.64,3600,259,0,109.42,1
2016/10/21, 01:55:37,34.678219,135.173645,160.66,3024,175,0,106.41,1
2016/10/21, 01:56:52,34.678452,135.172318,-90.89,360,282,0,124.08,1
2016/10/21, 01:57:56,34.678024,135.172531,5.76,1368,157,0,51.42,1
2016/10/21, 01:58:58,34.677582,135.171936,148.82,1332,227,0,73.32,1
2016/10/21, 02:00:01,34.677536,135.171051,29.89,3492,266,0,81.09,1
2016/10/21, 02:01:10,34.676914,135.17099,73.51,1692,184,0,69.39,1
2016/10/21, 02:02:20,34.67556,135.169525,172.09,2340,221,0,201.53,1
2016/10/21, 02:03:30,34.676632,135.168381,-36.3,3816,318,0,158.6,1
2016/10/21, 02:04:36,34.677204,135.168198,0.8,792,345,0,65.77,1
2016/10/21, 02:08:19,34.677204,135.168198,0.8,792,0,0,0,1
2016/10/21, 02:09:57,34.677025,135.168274,-0.7,3384,160,0,21.08,1
2016/10/21, 02:12:19,34.677025,135.168274,-0.7,3384,0,0,0,1
2016/10/21, 02:14:27,34.676815,135.169022,0.43,7451,108,0,72.28,1
2016/10/21, 09:14:14,34.676815,135.169022,0.43,7451,0,0,0,1
2016/10/21, 09:22:28,34.676857,135.168976,64.24,3204,317,0,6.29,1
2016/10/21, 09:23:32,34.675797,135.170197,83.23,2556,136,0,162.35,1
2016/10/21, 09:39:09,34.675797,135.170197,83.23,2556,0,0,0,1
2016/10/21, 09:40:14,34.696156,135.19368,-265.32,0,43,0,3120.11,1
2016/10/21, 09:43:45,34.696156,135.19368,-265.32,0,0,0,0,1
2016/10/21, 09:44:47,34.694828,135.195724,230.98,6192,128,0,238.17,1
2016/10/21, 09:45:54,34.695313,135.195724,71.8,12456,0,0,53.93,1
2016/10/21, 09:47:02,34.690678,135.199036,39.93,26892,149,0,597.76,1
2016/10/21, 09:48:08,34.688751,135.199844,52,20664,160,0,226.65,1
2016/10/21, 09:49:11,34.685043,135.20134,24.58,12672,161,0,434.41,1
2016/10/21, 09:50:17,34.681385,135.202438,20.32,0,166,0,418.96,1
2016/10/21, 09:51:21,34.677353,135.204956,38.44,42192,152,0,504.01,1
2016/10/21, 09:52:25,34.673409,135.207458,8.38,576,152,0,494.65,1
2016/10/21, 09:53:29,34.670208,135.209549,16.98,51804,151,0,404.05,1
2016/10/21, 09:54:33,34.668751,135.210205,11.83,1116,159,0,172.76,1
2016/10/21, 09:55:36,34.66468,135.212753,22.6,0,152,0,509.13,1
2016/10/21, 09:56:46,34.665024,135.212906,3.91,1728,20,0,40.73,1
2016/10/21, 09:57:52,34.665337,135.212906,59.39,2160,0,0,34.8,1
2016/10/21, 09:58:57,34.665756,135.213547,40.85,2736,51,0,74.88,1
2016/10/21, 10:00:02,34.665749,135.214798,205.96,4320,90,0,114.41,1
2016/10/21, 10:15:35,34.665749,135.214798,205.96,4320,0,0,0,1
2016/10/21, 10:17:34,34.666031,135.212997,43.8,0,280,0,167.67,1
2016/10/21, 10:19:43,34.666481,135.213013,47.38,4248,1,0,50.06,1
2016/10/21, 10:21:07,34.666187,135.212906,32.44,1620,196,0,34.12,1
2016/10/21, 10:22:54,34.66634,135.213226,19.65,4140,59,0,33.85,1
2016/10/21, 10:23:58,34.666512,135.213074,-24.89,1116,323,0,23.64,1
2016/10/21, 10:25:02,34.666496,135.213196,2.54,1980,99,0,11.3,1
2016/10/21, 10:26:06,34.666237,135.213013,62.21,4572,210,0,33.31,1
2016/10/21, 10:27:16,34.666538,135.21315,-1.11,6696,20,0,35.74,1
2016/10/21, 10:29:59,34.666431,135.213242,3.24,1692,144,0,14.57,1
2016/10/21, 10:31:07,34.666267,135.213104,-16.26,3132,214,0,22.18,1
2016/10/21, 10:32:18,34.666252,135.213181,30.7,2448,103,0,7.24,1
2016/10/21, 10:33:45,34.665989,135.212997,53.94,2304,209,0,33.74,1
2016/10/21, 10:34:56,34.666256,135.213287,46.67,1944,41,0,39.81,1
2016/10/21, 10:36:24,34.666363,135.213043,47.8,2628,298,0,25.29,1
2016/10/21, 10:38:01,34.666412,135.213257,33.92,1260,74,0,20.32,1
2016/10/21, 10:40:18,34.665653,135.213028,135.56,11160,193,0,86.96,1
2016/10/21, 10:42:34,34.666077,135.213196,28.36,2268,18,0,49.59,1
2016/10/21, 10:44:40,34.666382,135.213226,0.01,3564,4,0,34.03,1
2016/10/21, 10:47:14,34.666454,135.213257,38.88,8964,19,0,8.49,1
2016/10/21, 10:48:40,34.666496,135.213089,1.85,2160,286,0,16.06,1
2016/10/21, 10:50:05,34.666157,135.213028,13.52,2592,188,0,38.11,1
2016/10/21, 10:51:32,34.667271,135.213242,0.58,1548,8,0,125.41,1
2016/10/21, 10:53:17,34.667522,135.213638,52.45,1692,52,0,45.72,1
2016/10/21, 10:55:00,34.667522,135.213638,52.45,1692,0,0,0,1
2016/10/21, 10:56:22,34.666763,135.212753,-11.32,1404,223,0,116.93,1
2016/10/21, 10:57:38,34.666157,135.213058,15.47,0,157,0,72.93,1
2016/10/21, 10:59:04,34.66703,135.213242,-9.84,936,9,0,98.52,1
2016/10/21, 11:00:15,34.666916,135.213058,-29.81,3744,233,0,21.07,1
2016/10/21, 11:01:19,34.66629,135.212997,-31.1,0,184,0,69.83,1
2016/10/21, 11:02:51,34.667458,135.213348,-64.89,3456,13,0,133.78,1
2016/10/21, 11:04:05,34.666649,135.213104,-28.21,0,193,0,92.68,1
2016/10/21, 11:08:15,34.666424,135.212875,2.28,5940,219,0,32.63,1
2016/10/21, 11:09:50,34.666195,135.212784,58.78,2952,198,0,26.79,1
2016/10/21, 11:11:23,34.666401,135.213531,36.39,1404,71,0,72.06,1
2016/10/21, 11:13:19,34.667385,135.213226,23.28,2700,345,0,112.92,1
2016/10/21, 11:19:33,34.664021,135.214294,1407.52,180,165,0,386.6,1
2016/10/21, 11:21:59,34.666409,135.213135,15.17,4932,338,0,285.91,1
2016/10/21, 11:23:03,34.66626,135.212723,-16.98,36,246,0,41.16,1
2016/10/21, 11:24:10,34.666355,135.212677,26.93,1476,338,0,11.37,1
2016/10/21, 11:25:14,34.666183,135.213058,29.66,108,118,0,39.75,1
2016/10/21, 11:27:30,34.666267,135.21283,62.52,1368,294,0,22.85,1
2016/10/21, 11:28:34,34.666233,135.213074,11.2,1044,99,0,22.63,1
2016/10/21, 11:29:36,34.666485,135.212936,-7.33,1908,335,0,30.73,1
2016/10/21, 11:30:49,34.66642,135.212952,-20.55,2340,168,0,7.37,1
2016/10/21, 11:31:57,34.666,135.212921,122.42,0,183,0,46.79,1
2016/10/21, 11:33:54,34.666119,135.212784,80.47,2124,316,0,18.22,1
2016/10/21, 11:35:11,34.666309,135.21283,28.32,432,11,0,21.54,1
2016/10/21, 11:38:11,34.666168,135.212875,84.96,540,165,0,16.21,1
2016/10/21, 11:39:27,34.666138,135.213043,122.46,1404,102,0,15.72,1
2016/10/21, 11:40:42,34.66626,135.212677,-0.35,1584,292,0,36.12,1
2016/10/21, 11:41:52,34.666447,135.212967,9.74,2700,51,0,33.7,1
2016/10/21, 11:44:09,34.666237,135.213043,9.8,8028,163,0,24.36,1
2016/10/21, 11:45:21,34.666283,135.213013,10.61,756,331,0,5.8,1
2016/10/21, 11:46:26,34.666367,135.212967,7.62,288,335,0,10.24,1
2016/10/21, 11:50:10,34.666397,135.212799,-35.72,756,282,0,15.72,1
2016/10/21, 11:51:29,34.666611,135.212555,-59.91,1152,316,0,32.62,1
2016/10/21, 11:52:44,34.666233,135.213287,49.66,6588,122,0,79.05,1
2016/10/21, 11:53:50,34.666401,135.21283,-0.78,3492,294,0,45.78,1
2016/10/21, 11:54:55,34.666489,135.213074,-7.46,3744,66,0,24.37,1
2016/10/21, 11:56:05,34.666405,135.212921,-4.39,3168,236,0,16.82,1
2016/10/21, 11:58:29,34.666405,135.212921,-4.39,3168,0,0,0,1
2016/10/21, 11:59:32,34.666801,135.21225,18.15,0,305,0,75.53,1
2016/10/21, 12:00:37,34.666611,135.21254,51.11,0,128,0,33.91,1
2016/10/21, 12:01:48,34.666611,135.21254,51.11,0,0,0,0,1
2016/10/21, 12:03:11,34.667213,135.212479,30.61,1260,355,0,67.17,1
2016/10/21, 12:04:24,34.6675,135.212616,-17.56,1116,21,0,34.28,1
2016/10/21, 12:06:20,34.667278,135.21257,55.94,4392,189,0,25.04,1
2016/10/21, 12:08:28,34.668194,135.21254,291.36,1908,358,0,101.89,1
2016/10/21, 12:11:52,34.666031,135.21257,-140.42,5724,179,0,240.53,1
2016/10/21, 12:15:08,34.666992,135.212326,3.9,10620,348,0,109.16,1
2016/10/21, 12:19:04,34.667274,135.212433,-63.91,1692,17,0,32.85,1
2016/10/21, 12:22:41,34.667088,135.211639,337.61,4104,254,0,75.5,1
2016/10/21, 12:26:55,34.666443,135.21196,296.48,5148,157,0,77.5,1
2016/10/21, 12:30:27,34.666977,135.211868,190.16,1908,351,0,59.97,1
2016/10/21, 12:36:06,34.667377,135.212357,-11.31,2340,45,0,63.07,1
2016/10/21, 12:40:41,34.666775,135.21228,137.3,7307,186,0,67.31,1
2016/10/21, 12:41:52,34.667278,135.212036,108.73,2556,338,0,60.22,1
2016/10/21, 12:43:02,34.667301,135.212189,16.78,6192,79,0,14.22,1
2016/10/21, 12:44:21,34.667301,135.212189,16.78,6192,0,0,0,1
2016/10/21, 12:46:15,34.667057,135.212311,108.3,1008,157,0,29.34,1
2016/10/21, 12:47:41,34.666553,135.21225,64.01,1296,185,0,56.32,1
2016/10/21, 12:49:47,34.667645,135.211731,148.18,864,338,0,130.37,1
2016/10/21, 12:52:33,34.667019,135.212234,121.1,2880,146,0,83.44,1
2016/10/21, 12:54:31,34.666225,135.212387,42.68,4392,170,0,89.39,1
2016/10/21, 12:58:18,34.666225,135.212387,42.68,4392,0,0,0,1
2016/10/21, 13:03:37,34.666218,135.213272,32.87,0,90,0,80.94,1
2016/10/21, 13:49:29,34.666218,135.213272,32.87,0,0,0,0,1
2016/10/21, 14:00:15,34.66605,135.21312,37.1,3348,216,0,23.29,1
