Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2016/10/19, 11:21:08, 34.666843, 135.212784, -25.64,  0.00, 0, 0, 0.00, 1
2016/10/19, 11:40:07, 34.666592, 135.213104, 113.96,  6156.00, 133, 0, 40.44, 1
2016/10/19, 11:42:42, 34.667297, 135.213348, 31.11,  0.00, 15, 0, 81.51, 1
2016/10/19, 11:48:14, 34.666679, 135.213120, 13.74,  1728.00, 196, 0, 71.81, 1
2016/10/19, 11:54:26, 34.666679, 135.213120, 13.74,  1728.00, 0, 0, 0.00, 1
2016/10/19, 11:56:03, 34.667805, 135.214050, -31.53,  1044.00, 34, 0, 151.36, 1
2016/10/19, 11:59:03, 34.666046, 135.213074, -27.98,  1908.00, 204, 0, 215.00, 1
2016/10/19, 12:00:13, 34.666046, 135.213074, -27.98,  1908.00, 0, 0, 0.00, 1
2016/10/19, 12:02:02, 34.666069, 135.213852, 91.48,  6588.00, 87, 0, 71.20, 1
2016/10/19, 12:05:21, 34.666023, 135.213409, 37.24,  1692.00, 262, 0, 40.84, 1
2016/10/19, 12:07:10, 34.665829, 135.213562, 62.66,  5580.00, 147, 0, 25.71, 1
2016/10/19, 12:10:55, 34.665829, 135.213562, 62.66,  5580.00, 0, 0, 0.00, 1
2016/10/19, 12:12:01, 34.666328, 135.212189, 43.09,  1440.00, 293, 0, 137.28, 1
2016/10/19, 12:13:09, 34.666584, 135.212662, 19.43,  1548.00, 56, 0, 51.78, 1
2016/10/19, 13:33:01, 34.666584, 135.212662, 19.43,  1548.00, 0, 0, 0.00, 1
2016/10/19, 13:34:10, 34.666706, 135.212265, 27.38,  2520.00, 290, 0, 38.76, 1
2016/10/19, 13:35:19, 34.665539, 135.211105, 292.88,  3780.00, 219, 0, 167.61, 1
2016/10/19, 13:36:31, 34.665539, 135.211105, 292.88,  3780.00, 0, 0, 0.00, 1
2016/10/19, 13:37:42, 34.666492, 135.212723, -72.52,  1764.00, 54, 0, 182.01, 1
2016/10/19, 13:42:05, 34.666409, 135.212982, 7.25,  1656.00, 111, 0, 25.42, 1
2016/10/19, 13:49:02, 34.662895, 135.213577, 556.30,  2700.00, 172, 0, 394.51, 1
2016/10/19, 13:53:32, 34.664833, 135.212021, 458.85,  648.00, 326, 0, 258.24, 1
2016/10/19, 13:57:15, 34.665543, 135.212021, 358.69,  684.00, 0, 0, 78.95, 1
2016/10/19, 14:01:17, 34.662868, 135.213318, 461.75,  1872.00, 158, 0, 320.23, 1
2016/10/19, 14:04:14, 34.666283, 135.213226, 14.89,  16128.00, 358, 0, 379.82, 1
2016/10/19, 14:05:24, 34.666203, 135.213379, 15.52,  16308.00, 122, 0, 16.58, 1
2016/10/19, 14:08:31, 34.666382, 135.212967, -54.12,  1332.00, 297, 0, 42.61, 1
2016/10/19, 14:14:34, 34.664799, 135.212814, 130.80,  0.00, 184, 0, 176.58, 1
2016/10/19, 14:49:15, 34.664799, 135.212814, 130.80,  0.00, 0, 0, 0.00, 1
2016/10/19, 14:50:32, 34.666584, 135.212692, -60.79,  89424.00, 356, 0, 198.80, 1
2016/10/19, 15:12:55, 34.666584, 135.212692, -60.79,  89424.00, 0, 0, 0.00, 1
2016/10/19, 15:15:03, 34.666138, 135.212662, 84.72,  7884.00, 183, 0, 49.67, 1
2016/10/19, 15:17:01, 34.666218, 135.213516, -36.66,  0.00, 83, 0, 78.61, 1
2016/10/19, 17:05:14, 34.666218, 135.213516, -36.66,  0.00, 0, 0, 0.00, 1
2016/10/19, 17:06:33, 34.665421, 135.214172, 2.32,  2844.00, 145, 0, 107.02, 1
2016/10/19, 17:10:18, 34.665421, 135.214172, 2.32,  2844.00, 0, 0, 0.00, 1
2016/10/19, 17:13:06, 34.666035, 135.214081, 42.66,  900.00, 353, 0, 68.78, 1
2016/10/19, 17:14:15, 34.665192, 135.214569, -56.42,  1296.00, 154, 0, 103.82, 1
2016/10/19, 17:15:21, 34.665154, 135.214554, -62.52,  3528.00, 197, 0, 4.44, 1
2016/10/19, 17:16:29, 34.665325, 135.214264, -92.18,  1332.00, 305, 0, 32.63, 1
2016/10/19, 17:17:41, 34.665157, 135.214386, -52.56,  1080.00, 149, 0, 21.76, 1
2016/10/19, 17:19:00, 34.665283, 135.214401, -106.92,  5148.00, 5, 0, 14.08, 1
2016/10/19, 17:20:22, 34.665180, 135.214645, -52.61,  4176.00, 117, 0, 25.08, 1
2016/10/19, 17:21:33, 34.665802, 135.213318, 25.16,  2376.00, 299, 0, 139.69, 1
2016/10/19, 17:25:28, 34.665756, 135.213654, 0.92,  2556.00, 99, 0, 31.15, 1
2016/10/19, 17:29:31, 34.665756, 135.213654, 0.92,  2556.00, 0, 0, 0.00, 1
2016/10/19, 17:30:42, 34.874210, 135.155350, 3895.95,  143604.00, 347, 0, 23782.95, 1
2016/10/19, 18:26:06, 34.874210, 135.155350, 3895.95,  143604.00, 0, 0, 0.00, 1
2016/10/19, 18:27:36, 34.665791, 135.213470, 181.38,  1440.00, 167, 0, 23775.40, 1
2016/10/19, 18:28:41, 34.665134, 135.213318, 13.11,  0.00, 190, 0, 74.37, 1
2016/10/19, 18:29:45, 34.664886, 135.212448, 13.15,  7668.00, 250, 0, 84.21, 1
2016/10/19, 18:30:51, 34.664692, 135.212265, -7.90,  0.00, 217, 0, 27.30, 1
2016/10/19, 18:32:00, 34.664894, 135.212616, -35.73,  144.00, 55, 0, 39.18, 1
2016/10/19, 18:33:05, 34.664917, 135.212677, 18.59,  0.00, 65, 0, 6.14, 1
2016/10/19, 18:34:09, 34.668385, 135.210373, 39.70,  34812.00, 331, 0, 439.44, 1
2016/10/19, 18:35:32, 34.671097, 135.208908, 28.60,  50076.00, 336, 0, 329.98, 1
2016/10/19, 18:37:07, 34.660172, 135.204544, 3033.08,  27072.00, 198, 0, 1278.69, 1
2016/10/19, 18:38:14, 34.680882, 135.202698, 63.10,  34128.00, 355, 0, 2309.03, 1
2016/10/19, 18:39:18, 34.682816, 135.202057, 55.04,  36324.00, 344, 0, 222.90, 1
2016/10/19, 18:40:22, 34.686733, 135.199921, 14.21,  26784.00, 335, 0, 477.33, 1
2016/10/19, 18:41:26, 34.689316, 135.199646, 59.41,  0.00, 354, 0, 288.31, 1
2016/10/19, 18:42:54, 34.694309, 135.196030, 65.50,  11448.00, 329, 0, 646.17, 1
2016/10/19, 18:44:05, 34.694729, 135.195679, -6.33,  6048.00, 325, 0, 56.66, 1
2016/10/19, 18:45:10, 34.694359, 135.195908, 182.07,  5760.00, 153, 0, 46.16, 1
2016/10/19, 18:46:14, 34.693703, 135.195450, 91.08,  3024.00, 209, 0, 84.11, 1
2016/10/19, 18:47:18, 34.694374, 135.195175, 16.84,  0.00, 341, 0, 78.73, 1
2016/10/19, 18:48:45, 34.693920, 135.195023, 4.03,  0.00, 195, 0, 52.36, 1
